"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL1644180";"";"None";"589.46";"2";"5.83";"23";"O=C(Nc1nn[nH]n1)c1ccc(Cn2nc(-c3ccc(OC(F)(F)F)cc3)cc2-c2ccc(OC(F)(F)F)cc2)cc1";"IC50";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"12.50";"0.24";"1.54";"6.15";"0";"CHEMBL1648234";"Displacement of [125I]glucagon from human GCGR expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641377";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";""
"CHEMBL1644183";"";"None";"578.37";"2";"6.68";"26";"O=C(O)CCNC(=O)c1ccc(Cn2nc(-c3cc(Cl)cc(Cl)c3)cc2-c2ccc(OC(F)(F)F)cc2)cc1";"IC50";"'='";"84.0";"nM";"7.08";"";"";"UO_0000065";"12.23";"0.25";"0.40";"7.57";"0";"CHEMBL1648234";"Displacement of [125I]glucagon from human GCGR expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641377";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";""
"CHEMBL1644187";"";"None";"607.51";"2";"6.83";"30";"CC(c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2ccc(OC(F)(F)F)cc2)cc1-c1ccc(OC(F)(F)F)cc1";"IC50";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"10.87";"0.21";"-0.23";"6.43";"0";"CHEMBL1648234";"Displacement of [125I]glucagon from human GCGR expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641377";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";""
"CHEMBL1644188";"";"None";"603.48";"2";"6.39";"31";"CC(c1ccc(C(=O)Nc2nn[nH]n2)cc1)n1nc(-c2ccc(OC(F)(F)F)cc2)cc1-c1ccc(OC(F)(F)F)cc1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"11.41";"0.22";"0.50";"5.75";"0";"CHEMBL1648234";"Displacement of [125I]glucagon from human GCGR expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641377";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";""
"CHEMBL1644179";"";"None";"593.48";"2";"6.27";"22";"O=C(O)CCNC(=O)c1ccc(Cn2nc(-c3ccc(OC(F)(F)F)cc3)cc2-c2ccc(OC(F)(F)F)cc2)cc1";"IC50";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1648235";"Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641377";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";""
"CHEMBL1644185";"";"None";"594.37";"2";"5.65";"28";"O=C(NC[C@@H](O)C(=O)O)c1ccc(Cn2nc(-c3cc(Cl)cc(Cl)c3)cc2-c2ccc(OC(F)(F)F)cc2)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1648235";"Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641377";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";""
"CHEMBL1644187";"";"None";"607.51";"2";"6.83";"30";"CC(c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2ccc(OC(F)(F)F)cc2)cc1-c1ccc(OC(F)(F)F)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1648235";"Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641377";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";""
"CHEMBL1644196";"";"None";"571.98";"2";"6.51";"39";"CC(c1ccc(Cl)cc1)c1cc(-c2ccc(OC(F)(F)F)cc2)n(Cc2ccc(C(=O)NCCC(=O)O)cc2)n1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1648235";"Antagonist activity at human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641377";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3308072";"";"";""
"CHEMBL160715";"";"None";"450.97";"1";"6.13";"13";"Cc1cc(/C=N/NC(=O)c2ccc(O)c(Cl)c2)cc(C)c1OCc1ccc(C(C)C)cc1";"IC50";"'='";"330.0";"nM";"6.48";"";"";"UO_0000065";"14.37";"0.28";"0.35";"9.14";"0";"CHEMBL684125";"In vitro inhibitory activity against human glucagon receptor using [127I]-labeled glucagon";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
"CHEMBL159071";"";"None";"466.51";"1";"5.01";"26";"COc1cc(/C=N/NC(=O)c2ccc(O)c(F)c2)cc(OC)c1OCc1ccc(C(C)C)cc1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"14.92";"0.28";"1.95";"7.79";"0";"CHEMBL684125";"In vitro inhibitory activity against human glucagon receptor using [127I]-labeled glucagon";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
"CHEMBL1933349";"MK-0893";"2.0";"588.49";"2";"7.50";"9m, MK0893";"COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1";"Inhibition";"";"";"%";"";"";"Dose-dependent effect";"UO_0000187";"";"";"";"";"0";"CHEMBL2160816";"Reversible inhibition of human GCGR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge by Schild plot method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157898";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3308072";"";"";""
"CHEMBL1933349";"MK-0893";"2.0";"588.49";"2";"7.50";"9m, MK0893";"COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1";"Inhibition";"'='";"66.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2161593";"Antagonist activity at human GCGR expressed in mouse perfused liver model assessed as inhibition of glucagon-induced glycogenolysis at 1 uM administered 20 mins prior to glucagon challenge";"F";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157898";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";""
"CHEMBL3343021";"";"None";"309.37";"0";"4.01";"NRA17";"CCN(CC)c1ccc(-c2oc3ccccc3c(=O)c2O)cc1";"Activity";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3380796";"Agonist activity at human Glu receptor at 100 uM to 5 mM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351764";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";"";""
"CHEMBL158497";"";"None";"397.43";"0";"3.29";"[4-hydroxy-3-cyanobenzoic acid (4-isopropylbenzyloxy-3,5-dimethoxy-methylene)hydrazide]";"COc1cc(CO/C=N/NC(=O)c2ccc(O)c(C#N)c2)cc(OC)c1C(C)C";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"11.82";"0.22";"1.41";"4.15";"0";"CHEMBL684125";"In vitro inhibitory activity against human glucagon receptor using [127I]-labeled glucagon";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135077";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
"CHEMBL430163";"";"None";"574.55";"2";"7.32";"23a";"CC(C)(C)[C@H]1CC[C@H](N(C(=O)Nc2cc(Cl)cc(Cl)c2)C2CCc3cc(C(=O)NCCC(=O)O)ccc32)CC1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"13.92";"0.28";"0.68";"8.10";"0";"CHEMBL890125";"Displacement of [125]glucagon from human glucagon receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL232037";"";"None";"570.62";"2";"6.09";"22b";"CC(C)(C)[C@H]1CC[C@H](N(C(=O)c2ccc(OC(F)(F)F)cc2)C2CCc3cc(C(=O)Nc4nn[nH]n4)ccc32)CC1";"IC50";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"12.81";"0.24";"1.22";"6.46";"0";"CHEMBL890125";"Displacement of [125]glucagon from human glucagon receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL266489";"";"None";"605.62";"2";"7.12";"20b";"O=C(Nc1nn[nH]n1)c1ccc2c(c1)CCC2N(C(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccc(C2CCCCC2)cc1";"IC50";"'='";"22.0";"nM";"7.66";"";"";"UO_0000065";"12.64";"0.24";"0.54";"6.12";"0";"CHEMBL890125";"Displacement of [125]glucagon from human glucagon receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL411833";"";"None";"641.65";"2";"8.06";"24a";"CC(C)(C)[C@H]1CC[C@H](N(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C2CCc3cc(C(=O)NCCC(=O)O)ccc32)CC1";"IC50";"'='";"46.0";"nM";"7.34";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL890126";"Antagonist activity at human glucagon receptor transfected in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL430163";"";"None";"574.55";"2";"7.32";"23a";"CC(C)(C)[C@H]1CC[C@H](N(C(=O)Nc2cc(Cl)cc(Cl)c2)C2CCc3cc(C(=O)NCCC(=O)O)ccc32)CC1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL890126";"Antagonist activity at human glucagon receptor transfected in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL86086";"";"None";"476.02";"1";"7.82";"41";"CCCCOc1ccc(-c2[nH]c(-c3ccc(Cl)cc3)nc2-c2ccncc2)c(OCCCC)c1";"IC50";"'='";"6.5";"nM";"8.19";"";"";"UO_0000065";"17.20";"0.33";"0.37";"13.64";"0";"CHEMBL684123";"Binding affinity towards human glucagon receptor in absence of Mg2+ expressed as IC50";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133966";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";""
"CHEMBL62704";"";"None";"500.64";"2";"5.72";"6d";"CCc1cccc(NC(=O)C(Cc2ccc(C(=O)NCCC(=O)O)cc2)c2ccc(C(C)(C)C)cc2)c1";"Ki";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"14.18";"0.26";"1.38";"7.43";"0";"CHEMBL680804";"In vitro binding affinity against human glucagon receptor (h-GlucR) was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147535";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";""
"CHEMBL197718";"";"None";"589.61";"2";"5.73";"10";"CC(C)(C)C1CCC2(CC1)C(=O)N(c1ccc(OC(F)(F)F)cc1)C(=O)N2Cc1ccc(C(=O)NCCC(=O)O)cc1";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL873547";"Inhibitory concentration against glucagon-induced cAMP accumulation in human glucagon receptor transfected CHO cells; nd = not determined";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142854";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";""
"CHEMBL196414";"";"None";"574.64";"2";"5.61";"19";"CC(C)(C)C1CCC2(CC1)CN(c1ccc(OC(F)(F)F)cc1)C(=O)N2Cc1ccc(C(=O)NCCC(N)=O)cc1";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL873547";"Inhibitory concentration against glucagon-induced cAMP accumulation in human glucagon receptor transfected CHO cells; nd = not determined";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142854";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";""
"CHEMBL370847";"";"None";"493.66";"0";"5.00";"23";"CC(C)(C)C1CCC2(CC1)CN(C1CCCCC1)C(=O)N2Cc1ccc(C(=O)Nc2nn[nH]n2)cc1";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL880242";"Antagonist activity against human glucagon receptor expressed in CHO cell membranes using [125I]glucagon";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142854";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";""
"CHEMBL198259";"";"None";"453.59";"0";"4.07";"25";"CC(C)N1CC2(CCC(C(C)(C)C)CC2)N(Cc2ccc(C(=O)Nc3nn[nH]n3)cc2)C1=O";"IC50";"'='";"2556.0";"nM";"5.59";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL880242";"Antagonist activity against human glucagon receptor expressed in CHO cell membranes using [125I]glucagon";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142854";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";""
"CHEMBL372784";"";"None";"556.50";"2";"6.18";"30";"CC(C)(C)C1CCC2(CC1)CN(c1ccc(Cl)cc1Cl)C(=O)N2Cc1ccc(C(=O)Nc2nn[nH]n2)cc1";"IC50";"'='";"286.0";"nM";"6.54";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL880242";"Antagonist activity against human glucagon receptor expressed in CHO cell membranes using [125I]glucagon";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142854";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";""
"CHEMBL197340";"";"None";"505.60";"2";"5.01";"33";"CC(C)(C)C1CCC2(CC1)CN(c1ccc(F)cc1)C(=O)N2Cc1ccc(C(=O)Nc2nn[nH]n2)cc1";"IC50";"'='";"178.0";"nM";"6.75";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL880242";"Antagonist activity against human glucagon receptor expressed in CHO cell membranes using [125I]glucagon";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142854";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";""
"CHEMBL197850";"";"None";"555.61";"2";"5.89";"34";"CC(C)(C)C1CCC2(CC1)CN(c1ccc(C(F)(F)F)cc1)C(=O)N2Cc1ccc(C(=O)Nc2nn[nH]n2)cc1";"IC50";"'='";"135.0";"nM";"6.87";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL880242";"Antagonist activity against human glucagon receptor expressed in CHO cell membranes using [125I]glucagon";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142854";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";""
"CHEMBL383370";"";"None";"565.70";"1";"4.27";"38";"CC(C)(C)C1CCC2(CC1)CN(c1ccc(S(C)(=O)=O)cc1)C(=O)N2Cc1ccc(C(=O)Nc2nn[nH]n2)cc1";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL873547";"Inhibitory concentration against glucagon-induced cAMP accumulation in human glucagon receptor transfected CHO cells; nd = not determined";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142854";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308072";"";"";""
"CHEMBL328126";"";"None";"348.81";"1";"6.20";"11";"Fc1ccc(-c2cc(-c3ccc(Cl)cc3)[nH]c2-c2ccncc2)cc1";"IC50";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"17.48";"0.33";"-0.10";"21.26";"0";"CHEMBL684120";"Binding affinity towards glucagon receptor determined by reduction in binding of [125I]glucagon to the human glucagon receptor (GGR) expressed on CHO cells in presence of Mg+2";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132135";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"CHEMBL3308072";"";"";""
"CHEMBL333147";"";"None";"387.54";"1";"6.63";"4e";"CCCCCc1c(C(C)C)nc(C(C)C)c(C(C)O)c1-c1ccc(F)cc1O";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"19.41";"0.37";"0.89";"14.10";"0";"CHEMBL878574";"Binding affinity of first diastereomer (D1) against human glucagon receptor was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135956";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
"CHEMBL4228690";"";"None";"602.52";"2";"7.81";"9s";"COc1ccc2cc(-c3c(C)c(-c4cc(Cl)cc(Cl)c4)nn3[C@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1";"IC50";"'='";"1190.0";"nM";"5.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4222021";"Antagonist activity at human glucagon receptor expressed in HEK293T cells assessed as inhibition of glucagon-induced cAMP accumulation after 30 mins by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219128";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";""
"CHEMBL4226972";"";"None";"616.55";"2";"8.20";"9p";"CCOc1ccc2cc(-c3c(C)c(-c4cc(Cl)cc(Cl)c4)nn3C(C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1";"IC50";"'='";"370.0";"nM";"6.43";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4222021";"Antagonist activity at human glucagon receptor expressed in HEK293T cells assessed as inhibition of glucagon-induced cAMP accumulation after 30 mins by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219128";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";""
"CHEMBL4228281";"";"None";"562.45";"2";"7.39";"9k";"Cc1c(-c2cc(Cl)cc(Cl)c2)nn(C(C)c2ccc(C(=O)NCCC(=O)O)cc2)c1-c1ccc2occc2c1";"IC50";"'='";"1290.0";"nM";"5.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4222021";"Antagonist activity at human glucagon receptor expressed in HEK293T cells assessed as inhibition of glucagon-induced cAMP accumulation after 30 mins by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219128";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";""
"CHEMBL4227964";"";"None";"602.52";"2";"7.81";"19e";"COc1ccc2cc(-c3c(C)c(-c4ccc(Cl)c(Cl)c4)nn3C(C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"11.78";"0.23";"-0.71";"7.59";"0";"CHEMBL4222020";"Displacement of [125I]-glucagon from wild type human glucagon receptor expressed in CHOK1 cells after 3 hrs by micro beta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219128";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";""
"CHEMBL4228703";"";"None";"533.63";"2";"6.50";"19a";"COc1ccc2cc(-c3c(C)c(-c4ccccc4)nn3C(C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1";"IC50";"'='";"1920.0";"nM";"5.72";"";"";"UO_0000065";"10.71";"0.20";"-0.78";"6.12";"0";"CHEMBL4222020";"Displacement of [125I]-glucagon from wild type human glucagon receptor expressed in CHOK1 cells after 3 hrs by micro beta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219128";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";""
"CHEMBL4227372";"";"None";"536.46";"2";"6.95";"9e";"Cc1cccc(-c2c(C)c(-c3cc(Cl)cc(Cl)c3)nn2C(C)c2ccc(C(=O)NCCC(=O)O)cc2)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"13.05";"0.26";"0.05";"8.31";"0";"CHEMBL4222020";"Displacement of [125I]-glucagon from wild type human glucagon receptor expressed in CHOK1 cells after 3 hrs by micro beta scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219128";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";""
"CHEMBL2381839";"";"None";"421.50";"0";"4.31";"36";"CCCC(Oc1ccc(-n2cc(C)cn2)cc1)c1ccc(C(=O)NCCC(=O)O)cc1";"Ki";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"13.57";"0.25";"1.41";"6.12";"0";"CHEMBL2382751";"Displacement of [125I]-glucagon-cex from human glucagon receptor by cell based assay in presence of 0.2% bovine serum albumin";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1985";"Glucagon receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2380306";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";""
