"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL494466";"";"None";"503.47";"1";"5.60";"6";"Cc1cc(NC(=O)c2ccc(C3CCCN3)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"14.99";"0.29";"1.40";"10.27";"0";"CHEMBL1022751";"Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155060";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL494268";"";"None";"533.54";"1";"6.49";"5a";"Cc1cc(NC(=O)c2ccc(C(C)NCC(C)C)cc2)nn1Cc1cc(Cl)ccc1OCC(C)C.Cl";"IC50";"'='";"50.12";"nM";"7.30";"";"";"UO_0000065";"14.69";"0.28";"0.81";"10.71";"0";"CHEMBL1022751";"Displacement of [H3PGE2 from human EP1 receptor expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155060";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL467510";"";"None";"403.84";"1";"5.80";"2, GSK-345931A";"CC(C)COc1ccc(Cl)cc1-c1ccccc1-c1cccc(C(=O)[O-])n1.[Na+]";"IC50";"'='";"15.85";"nM";"7.80";"";"";"UO_0000065";"20.43";"0.39";"2.00";"13.13";"1";"CHEMBL1009646";"Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138602";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL467113";"";"None";"410.23";"1";"5.26";"8g";"O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2)n1.[Na+]";"IC50";"'='";"39.81";"nM";"7.40";"";"";"UO_0000065";"19.06";"0.39";"2.14";"12.45";"0";"CHEMBL1009646";"Displacement of [3H]PGE2 from human EP1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138602";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL513491";"";"None";"428.22";"1";"5.40";"8i";"O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccc(F)cc2Cl)n1.[Na+]";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1009645";"Antagonist activity at human recombinant EP1 receptor expressed in CHO cells assessed as inhibition of PGE2-mediated intracellular calcium mobilization by FLIPR method";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138602";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";""
"CHEMBL481813";"";"None";"575.54";"2";"6.45";"3aa";"CC12CCCC(/C=C/C(=O)NS(=O)(=O)c3cc(Cl)c(Cl)s3)=C1N(Cc1ccc3ccccc3c1)C(=O)C2";"IC50";"'='";"6900.0";"nM";"5.16";"";"";"UO_0000065";"8.97";"0.19";"-1.29";"6.18";"0";"CHEMBL1023726";"Binding affinity to human EP1 receptor by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143334";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL393376";"";"None";"485.97";"1";"5.47";"4c";"Cc1ccc(S(=O)(=O)N(Cc2nnc(Cc3ccc(F)cc3)o2)c2cccc(Cl)c2C)cc1";"IC50";"'='";"199.53";"nM";"6.70";"";"";"UO_0000065";"13.79";"0.28";"1.23";"8.78";"0";"CHEMBL896726";"Displacement of [3H]PGE2 from human recombinant EP1 receptor expressed in CHO cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149562";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL231759";"";"None";"512.03";"2";"5.72";"3c";"CCOc1ccc(Cc2nnc(CN(c3cccc(Cl)c3C)S(=O)(=O)c3ccc(C)cc3)o2)cc1";"IC50";"'='";"3.981";"nM";"8.40";"";"";"UO_0000065";"16.41";"0.33";"2.68";"9.82";"0";"CHEMBL896726";"Displacement of [3H]PGE2 from human recombinant EP1 receptor expressed in CHO cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149562";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL404481";"";"None";"446.94";"1";"5.05";"8n";"Cc1cc(NC(=O)Cc2ccncc2)nn1Cc1cc(Cl)ccc1OCc1ccccc1";"IC50";"'='";"50.12";"nM";"7.30";"";"";"UO_0000065";"16.33";"0.31";"2.25";"10.57";"0";"CHEMBL937605";"Displacement of [3H]PGE2 from human PGE2-EP1 receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL257544";"";"None";"446.94";"1";"5.05";"8m";"Cc1cc(NC(=O)Cc2cccnc2)nn1Cc1cc(Cl)ccc1OCc1ccccc1";"IC50";"'='";"39.81";"nM";"7.40";"";"";"UO_0000065";"16.56";"0.32";"2.35";"10.72";"0";"CHEMBL937605";"Displacement of [3H]PGE2 from human PGE2-EP1 receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143088";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL383484";"";"None";"459.95";"0";"4.45";"35";"CC(=O)c1cc(S(C)(=O)=O)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3";"Ki";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL871221";"Binding affinity to EP1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148660";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL401023";"";"None";"508.02";"2";"7.01";"9h";"Cc1ccc(-c2cc(Cl)ccc2OCc2ccccc2)n1-c1ccc(C(=O)NCc2cccnc2)cc1";"IC50";"'='";"12.59";"nM";"7.90";"";"";"UO_0000065";"15.55";"0.29";"0.89";"14.07";"0";"CHEMBL897085";"Displacement of [3H]PGE2 from human recombinant EP1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148842";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL439381";"";"None";"553.45";"2";"7.60";"9e";"Cc1ccc(-c2cc(Br)ccc2OCc2ccc(F)cc2F)n1-c1ccc(C(=O)NC(C)(C)C)cc1";"IC50";"'='";"15.85";"nM";"7.80";"";"";"UO_0000065";"14.09";"0.30";"0.20";"18.03";"0";"CHEMBL897085";"Displacement of [3H]PGE2 from human recombinant EP1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148842";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL232932";"";"None";"497.34";"1";"6.17";"9a";"Cc1ccc(-c2cc(Br)ccc2OCc2ccc(F)cc2F)n1-c1ccc(C(N)=O)cc1";"IC50";"'='";"7.943";"nM";"8.10";"";"";"UO_0000065";"16.29";"0.35";"1.93";"14.15";"0";"CHEMBL897085";"Displacement of [3H]PGE2 from human recombinant EP1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148842";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL215690";"";"None";"466.13";"0";"4.73";"14";"O=C(O)c1nn(Cc2cc(Br)ccc2OCc2ccccc2)cc1Br";"Ki";"'<'";"1995.26";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL864257";"Antagonist activity at EP1 receptor expressed in CHO-K1 cells assessed as inhibition of PGE2-stimulated calcium ion mobilization by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149349";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307512";"";"";""
"CHEMBL214967";"";"None";"437.24";"0";"4.56";"28";"Cc1cc(C(=O)O)nn1Cc1cc(Br)ccc1OCc1ccc(F)cc1F";"IC50";"'='";"0.5248";"nM";"9.28";"";"";"UO_0000065";"21.22";"0.47";"4.72";"14.42";"0";"CHEMBL864259";"Displacement of [3H]PGE2 from EP1 receptor expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149349";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3307512";"";"";""
"CHEMBL2113029";"";"None";"455.99";"1";"5.96";"12a";"NS(=O)(=O)c1cccc(-c2ccsc2-c2cc(Cl)ccc2OCc2ccccc2)c1";"Ki";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"17.76";"0.37";"2.14";"11.67";"0";"CHEMBL839470";"Binding affinity against Prostaglandin E receptor was determined in human";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144328";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL233160";"";"None";"536.38";"2";"7.43";"10i";"Cc1nnc(-c2cccc(-n3c(C)ccc3-c3cc(Br)ccc3OCc3ccc(F)cc3F)c2)o1";"IC50";"'='";"39.81";"nM";"7.40";"";"";"UO_0000065";"13.80";"0.29";"-0.03";"13.94";"0";"CHEMBL897085";"Displacement of [3H]PGE2 from human recombinant EP1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148842";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL87371";"";"None";"438.36";"1";"5.24";"1";"O=C(/C=C/c1ccccc1-c1ccc(Cl)c(Cl)c1)NS(=O)(=O)c1cccs1";"Ki";"'='";"8100.0";"nM";"5.09";"";"";"UO_0000065";"11.61";"0.26";"-0.15";"8.05";"0";"CHEMBL766138";"Affinity at human Prostanoid EP1 receptor in the human embryonic kidney (HEK) 293 cell line.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136332";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL385955";"";"None";"545.68";"2";"6.11";"5d";"COc1cc(C/C=C/c2ccccc2/C=C/C(=O)NS(=O)(=O)c2cccs2)ccc1OCc1ccccc1";"Ki";"'='";"1500.0";"nM";"5.82";"";"Antagonist";"UO_0000065";"10.67";"0.21";"-0.29";"7.13";"0";"CHEMBL909000";"Binding affinity to EP1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139690";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"ANTAGONIST";""
"CHEMBL234721";"";"None";"488.32";"1";"7.31";"2a";"Cc1ccc(-c2cc(Cl)ccc2OCc2ccc(F)cc2F)n1-c1cc(Cl)cc(C(=O)O)c1";"IC50";"'='";"3.981";"nM";"8.40";"";"";"UO_0000065";"17.20";"0.35";"1.09";"16.32";"0";"CHEMBL890027";"Displacement of [3H]PGE2 from human recombinant EP1 receptor expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146289";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308072";"";"";""
"CHEMBL1237298";"";"None";"740.90";"None";"None";"2f/3f";"O=C(O)/C=C/c1ccccc1/C=C/Cc1cccc(OCc2ccccc2)c1.O=C(O)/C=C/c1ccccc1C/C=C\c1cccc(OCc2ccccc2)c1";"Ki";"'='";"14000.0";"nM";"4.85";"";"";"UO_0000065";"6.55";"None";"None";"None";"0";"CHEMBL839478";"Binding affinity for human prostanoid EP1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144264";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL360592";"";"None";"525.07";"2";"8.20";"9";"CC(NC(=O)c1cccc(-c2sccc2-c2cc(Cl)ccc2OCc2ccccc2)c1)c1cccnc1";"Kb";"'='";"97.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL836167";"Inhibitory activity against Prostaglandin E receptor in functional cell based assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144328";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
"CHEMBL2385901";"";"None";"416.45";"0";"4.15";"32";"O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)Cc1cccc3ccccc13)CC2";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2388934";"Antagonist activity at human prostanoid EP1 receptor expressed in CHOK1 cells assessed as inhibition of PGE2-induced calcium flux after 60 mins by FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2385063";"1";"Scientific Literature";"J Med Chem";"2013";"CHEMBL3307512";"";"";""
"CHEMBL123855";"";"None";"414.53";"1";"6.68";"16";"O=C(O)CCc1ccccc1-c1cc(-c2ccccc2OCc2ccccc2)cs1";"Ki";"'='";"17500.0";"nM";"4.76";"";"";"UO_0000065";"11.48";"0.22";"-1.92";"10.22";"0";"CHEMBL766138";"Affinity at human Prostanoid EP1 receptor in the human embryonic kidney (HEK) 293 cell line.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136332";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";""
"CHEMBL86820";"";"None";"449.58";"0";"3.26";"15";"CS(=O)(=O)c1cccc(-c2ccccc2CCC(=O)NS(=O)(=O)c2cccs2)c1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL766141";"Binding affinity at human Prostanoid EP1 receptor.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135328";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
"CHEMBL1081186";"";"None";"566.39";"2";"7.18";"15";"Cc1cn(Cc2ccc(Cl)cc2Cl)c2c(-c3cc(NS(=O)(=O)c4ccc(F)c(F)c4)no3)cc(F)cc12";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1101721";"Binding affinity to human EP1 receptor by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154363";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";""
"CHEMBL14359";"";"None";"359.47";"0";"3.17";"10b";"O=C(O)CCCCCCN1C(=O)CC[C@@H]1/C=C/C(O)Cc1ccccc1";"Ki";"'>'";"13000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL765913";"Binding affinity towards EP1 receptor expressed in HEK293 ebna cells recombinantly expressing the corresponding human prostanoid cDNAs";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3307715";"";"";""
"CHEMBL275245";"";"None";"403.52";"0";"3.32";"10c";"COCc1cccc(CC(O)/C=C/[C@H]2CCC(=O)N2CCCCCCC(=O)O)c1";"Ki";"'>'";"13000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL765913";"Binding affinity towards EP1 receptor expressed in HEK293 ebna cells recombinantly expressing the corresponding human prostanoid cDNAs";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136653";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3307715";"";"";""
"CHEMBL402338";"";"None";"340.74";"0";"4.17";"12a";"CC(C)Cc1cn(-c2nc(C(=O)[O-])co2)c2cc(Cl)ccc12.[Na+]";"IC50";"'='";"7.943";"nM";"8.10";"";"";"UO_0000065";"25.41";"0.50";"3.93";"11.87";"0";"CHEMBL931249";"Displacement of [3H]PGE2 from human EP1 receptor expressed in CHOK1 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144841";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"CHEMBL3307512";"";"";""
"CHEMBL218263";"";"None";"394.47";"1";"6.11";"7d";"O=C(O)/C=C/c1ccccc1Cc1ccc2cc(OCc3ccccc3)ccc2c1";"Ki";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL909000";"Binding affinity to EP1 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139690";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";""
"CHEMBL208882";"";"None";"514.78";"2";"7.28";"50";"Cc1ccc(-c2cc(Br)ccc2OCc2ccc(F)cc2Cl)n1-c1cccc(C(=O)O)c1";"IC50";"'='";"15.85";"nM";"7.80";"";"";"UO_0000065";"15.15";"0.33";"0.52";"15.16";"0";"CHEMBL865352";"Inhibition of [3H]PGE2 binding to EP1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138923";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";"";"";""
"CHEMBL209799";"";"None";"452.34";"1";"7.04";"16";"Cc1c(Cl)cc(-c2cc(Cl)ccc2OCc2ccccc2)n1-c1cccc(C(=O)O)c1";"IC50";"'<'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL865352";"Inhibition of [3H]PGE2 binding to EP1 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138923";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"CHEMBL3308072";"";"";""
"CHEMBL255652";"";"None";"381.82";"0";"4.66";"6d";"O=C([O-])c1csc(Cc2cc(Cl)ccc2OCc2ccccc2)n1.[Na+]";"IC50";"'='";"6.31";"nM";"8.20";"";"";"UO_0000065";"22.79";"0.47";"3.54";"13.80";"0";"CHEMBL934144";"Displacement of [3H]PGE2 from EP1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143119";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";""
"CHEMBL327597";"";"None";"615.76";"2";"7.05";"9c";"C[C@H](NC(=O)NS(=O)(=O)c1ccccc1-c1ccc(CN2C(=O)c3ccccc3CCc3ccccc32)cc1)c1ccccc1";"Ki";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"11.13";"0.21";"-0.20";"7.17";"0";"CHEMBL766140";"Affinity at human EP1 receptor.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131980";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";"";""
"CHEMBL3909111";"";"None";"380.91";"0";"4.16";"Table 1, R58C1";"O=C(O)CCCCCC[C@@H]1[C@@H](c2ccc3c(c2)CCC3O)[C@H](O)C[C@H]1Cl";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3905606";"";"None";"332.44";"0";"3.54";"Table 1, R80C1";"COC(=O)CCCCCC[C@H]1C(=O)C[C@@H](O)[C@@H]1c1ccc(C)cc1";"EC50";"";"";"";"";"";"";"";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL3908432";"";"None";"318.41";"0";"3.45";"Table 1, R81C1";"Cc1ccc([C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)O)cc1";"EC50";"'='";"1873.0";"nM";"5.73";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3883097";"Agonist activity at human recombinant EP1 receptor expressed in HEK293 cells assessed as effect on calcium accumulation by Fluo-4 AM dye based FLIPR assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882734";"38";"Patent Bioactivity Data";"";"2010";"CHEMBL3307715";"";"";""
"CHEMBL362543";"";"None";"420.92";"1";"7.01";"2";"O=C(O)c1cccc(-c2sccc2-c2cc(Cl)ccc2OCc2ccccc2)c1";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"19.95";"0.40";"1.39";"18.05";"0";"CHEMBL839470";"Binding affinity against Prostaglandin E receptor was determined in human";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1811";"Prostanoid EP1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144328";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";""
